origin,dest,num_flights,time_hour,flight_type,stops,airline,flight_number,arrival_time,aircraft_type,frequency
JFK,HND,1,1/1/13 06:46,International,1,Lufthansa,LU436,01/01/13 20:46,Embraer 190,Bi-Weekly
JFK,LHR,1,1/1/13 08:10,International,1,United,UN610,01/01/13 15:10,Airbus A320,Bi-Weekly
JFK,PVG,1,1/1/13 08:38,International,0,Air France,AI559,01/01/13 23:38,Embraer 190,Bi-Weekly
JFK,ORD,1,1/1/13 16:53,Domestic,2,JetBlue,JE424,01/01/13 19:23,Boeing 787,Bi-Weekly
JFK,SYD,1,1/1/13 06:12,International,2,Qatar Airways,QA484,01/02/13 02:12,Boeing 737,Weekly
JFK,CLT,1,1/1/13 17:23,Domestic,1,Qatar Airways,QA534,01/01/13 19:23,Airbus A320,Weekly
JFK,LHR,1,1/1/13 16:24,International,1,Emirates,EM884,01/01/13 23:24,Boeing 737,Daily
JFK,ORD,1,1/1/13 12:37,Domestic,0,JetBlue,JE941,01/01/13 15:07,Boeing 787,Daily
JFK,BOS,1,1/1/13 07:24,Domestic,0,Qatar Airways,QA809,01/01/13 08:54,Boeing 787,Bi-Weekly
JFK,CLT,1,1/1/13 16:28,Domestic,0,Lufthansa,LU588,01/01/13 18:28,Embraer 190,Weekly
JFK,ORD,1,1/1/13 07:11,Domestic,1,Qatar Airways,QA555,01/01/13 09:41,Airbus A380,Monthly
JFK,DXB,1,1/1/13 17:52,International,1,Qatar Airways,QA931,01/02/13 05:52,Airbus A380,Monthly
JFK,YYZ,1,1/1/13 06:21,International,1,Air France,AI827,01/01/13 07:51,Boeing 737,Daily
JFK,YYZ,1,1/1/13 13:31,International,0,Lufthansa,LU172,01/01/13 15:01,Boeing 777,Bi-Weekly
JFK,ATL,1,1/1/13 16:27,Domestic,1,American Airlines,AM358,01/01/13 18:27,Boeing 737,Daily
JFK,BOS,1,1/1/13 08:21,Domestic,1,JetBlue,JE132,01/01/13 09:51,Airbus A380,Monthly
JFK,CLT,1,1/1/13 12:05,Domestic,0,Lufthansa,LU241,01/01/13 14:05,Airbus A380,Monthly
JFK,DXB,1,1/1/13 07:11,International,0,Emirates,EM629,01/01/13 19:11,Boeing 787,Monthly
JFK,DXB,1,1/1/13 13:49,International,2,American Airlines,AM129,01/02/13 01:49,Airbus A380,Bi-Weekly
JFK,BOS,1,1/1/13 07:38,Domestic,1,Delta,DE440,01/01/13 09:08,Boeing 737,Weekly
JFK,ATL,1,1/1/13 15:15,Domestic,0,Emirates,EM419,01/01/13 17:15,Boeing 787,Bi-Weekly
JFK,BOS,1,1/1/13 16:08,Domestic,1,United,UN160,01/01/13 17:38,Boeing 737,Bi-Weekly
JFK,SYD,1,1/1/13 17:10,International,0,Emirates,EM882,01/02/13 13:10,Airbus A380,Bi-Weekly
JFK,MCO,1,1/1/13 06:25,Domestic,2,United,UN747,01/01/13 09:25,Embraer 190,Daily
JFK,FRA,1,1/1/13 18:33,International,1,American Airlines,AM140,01/02/13 02:33,Boeing 787,Weekly
JFK,ORD,1,1/1/13 17:08,Domestic,1,Qatar Airways,QA426,01/01/13 19:38,Boeing 787,Daily
JFK,GRU,1,1/1/13 07:29,International,2,JetBlue,JE725,01/01/13 17:29,Airbus A380,Monthly
JFK,CDG,1,1/1/13 15:03,International,2,American Airlines,AM725,01/01/13 22:33,Boeing 787,Bi-Weekly
JFK,MCO,1,1/1/13 08:51,Domestic,0,Delta,DE371,01/01/13 11:51,Boeing 777,Weekly
JFK,ATL,1,1/1/13 08:17,Domestic,1,British Airways,BR237,01/01/13 10:17,Boeing 737,Daily
JFK,CLT,1,1/1/13 07:04,Domestic,0,United,UN617,01/01/13 09:04,Airbus A320,Weekly
JFK,AMS,1,1/1/13 08:51,International,0,Qatar Airways,QA482,01/01/13 16:21,Airbus A320,Monthly
JFK,FRA,1,1/1/13 13:41,International,0,JetBlue,JE986,01/01/13 21:41,Embraer 190,Daily
JFK,AMS,1,1/1/13 06:49,International,2,Qatar Airways,QA603,01/01/13 14:19,Airbus A380,Monthly
JFK,PVG,1,1/1/13 18:20,International,2,Lufthansa,LU684,01/02/13 09:20,Embraer 190,Daily
JFK,ORD,1,1/1/13 13:32,Domestic,1,United,UN631,01/01/13 16:02,Boeing 787,Bi-Weekly
JFK,ORD,1,1/1/13 16:34,Domestic,2,Delta,DE910,01/01/13 19:04,Boeing 787,Bi-Weekly
JFK,ATL,1,1/1/13 18:04,Domestic,0,Air France,AI128,01/01/13 20:04,Boeing 777,Monthly
JFK,BOS,1,1/1/13 12:43,Domestic,0,Delta,DE804,01/01/13 14:13,Boeing 737,Monthly
JFK,PVG,1,1/1/13 18:05,International,2,American Airlines,AM888,01/02/13 09:05,Boeing 787,Monthly
JFK,MCO,1,1/1/13 14:39,Domestic,2,Delta,DE564,01/01/13 17:39,Boeing 787,Daily
JFK,ORD,1,1/1/13 15:09,Domestic,1,Emirates,EM159,01/01/13 17:39,Boeing 777,Daily
JFK,ORD,1,1/1/13 18:11,Domestic,1,Air France,AI532,01/01/13 20:41,Embraer 190,Bi-Weekly
JFK,BOS,1,1/1/13 17:40,Domestic,2,Qatar Airways,QA873,01/01/13 19:10,Embraer 190,Monthly
JFK,MCO,1,1/1/13 06:47,Domestic,0,United,UN381,01/01/13 09:47,Boeing 777,Monthly
JFK,YYZ,1,1/1/13 07:46,International,2,Qatar Airways,QA922,01/01/13 09:16,Boeing 777,Bi-Weekly
JFK,CLT,1,1/1/13 17:41,Domestic,0,American Airlines,AM776,01/01/13 19:41,Boeing 737,Bi-Weekly
JFK,CDG,1,1/1/13 12:58,International,2,Delta,DE377,01/01/13 20:28,Boeing 777,Weekly
JFK,CLT,1,1/1/13 18:05,Domestic,1,Qatar Airways,QA889,01/01/13 20:05,Boeing 737,Monthly
JFK,GRU,1,1/1/13 17:40,International,1,Delta,DE824,01/02/13 03:40,Airbus A320,Weekly
JFK,ORD,1,1/1/13 07:27,Domestic,2,British Airways,BR354,01/01/13 09:57,Airbus A320,Weekly
JFK,CLT,1,1/1/13 18:14,Domestic,0,American Airlines,AM258,01/01/13 20:14,Boeing 777,Daily
JFK,ATL,1,1/1/13 16:07,Domestic,2,Lufthansa,LU674,01/01/13 18:07,Boeing 737,Monthly
JFK,CLT,1,1/1/13 17:58,Domestic,1,JetBlue,JE662,01/01/13 19:58,Boeing 737,Weekly
JFK,ORD,1,1/1/13 07:23,Domestic,2,JetBlue,JE881,01/01/13 09:53,Airbus A380,Daily
JFK,BOS,1,1/1/13 07:00,Domestic,2,Emirates,EM282,01/01/13 08:30,Embraer 190,Weekly
JFK,ORD,1,1/1/13 16:19,Domestic,1,Delta,DE904,01/01/13 18:49,Boeing 777,Daily
JFK,BOS,1,1/1/13 17:08,Domestic,2,Delta,DE698,01/01/13 18:38,Boeing 737,Monthly
JFK,BOS,1,1/1/13 16:49,Domestic,0,Emirates,EM132,01/01/13 18:19,Boeing 787,Monthly
JFK,LHR,1,1/1/13 18:12,International,1,United,UN263,01/02/13 01:12,Boeing 737,Bi-Weekly
JFK,ORD,1,1/1/13 06:43,Domestic,2,Lufthansa,LU659,01/01/13 09:13,Airbus A380,Monthly
JFK,MCO,1,1/1/13 06:36,Domestic,1,Delta,DE387,01/01/13 09:36,Boeing 777,Weekly
JFK,ORD,1,1/1/13 17:37,Domestic,1,Qatar Airways,QA754,01/01/13 20:07,Airbus A380,Weekly
JFK,CLT,1,1/1/13 08:48,Domestic,1,Lufthansa,LU879,01/01/13 10:48,Airbus A320,Monthly
JFK,GRU,1,1/1/13 17:15,International,2,United,UN353,01/02/13 03:15,Embraer 190,Weekly
JFK,SYD,1,1/1/13 13:40,International,2,Emirates,EM170,01/02/13 09:40,Airbus A320,Weekly
JFK,ORD,1,1/1/13 17:19,Domestic,1,American Airlines,AM376,01/01/13 19:49,Boeing 777,Daily
JFK,CDG,1,1/1/13 16:48,International,2,Lufthansa,LU287,01/02/13 00:18,Embraer 190,Monthly
JFK,BOS,1,1/1/13 14:33,Domestic,1,British Airways,BR829,01/01/13 16:03,Boeing 777,Bi-Weekly
JFK,BOS,1,1/1/13 15:55,Domestic,1,Delta,DE636,01/01/13 17:25,Boeing 737,Bi-Weekly
JFK,CLT,1,1/1/13 16:40,Domestic,2,JetBlue,JE407,01/01/13 18:40,Embraer 190,Monthly
JFK,ATL,1,1/1/13 07:00,Domestic,1,United,UN806,01/01/13 09:00,Airbus A380,Monthly
JFK,SYD,1,1/1/13 12:23,International,2,American Airlines,AM861,01/02/13 08:23,Boeing 737,Daily
JFK,YYZ,1,1/1/13 15:27,International,0,Emirates,EM495,01/01/13 16:57,Airbus A380,Bi-Weekly
JFK,CLT,1,1/1/13 14:54,Domestic,0,British Airways,BR418,01/01/13 16:54,Embraer 190,Daily
JFK,BOS,1,1/1/13 06:25,Domestic,1,Air France,AI676,01/01/13 07:55,Boeing 737,Weekly
JFK,HND,1,1/1/13 06:51,International,2,Delta,DE790,01/01/13 20:51,Airbus A320,Monthly
JFK,CLT,1,1/1/13 08:10,Domestic,2,JetBlue,JE387,01/01/13 10:10,Boeing 777,Monthly
JFK,DXB,1,1/1/13 13:42,International,0,United,UN221,01/02/13 01:42,Airbus A320,Daily
JFK,CLT,1,1/1/13 07:03,Domestic,2,British Airways,BR217,01/01/13 09:03,Airbus A320,Weekly
JFK,DXB,1,1/1/13 07:28,International,2,Lufthansa,LU949,01/01/13 19:28,Boeing 737,Bi-Weekly
JFK,ORD,1,1/1/13 17:38,Domestic,0,American Airlines,AM905,01/01/13 20:08,Airbus A380,Daily
JFK,DXB,1,1/1/13 16:25,International,0,British Airways,BR462,01/02/13 04:25,Boeing 787,Bi-Weekly
JFK,ATL,1,1/1/13 17:11,Domestic,0,British Airways,BR668,01/01/13 19:11,Boeing 777,Bi-Weekly
JFK,ORD,1,1/1/13 17:26,Domestic,2,United,UN579,01/01/13 19:56,Airbus A380,Daily
JFK,CLT,1,1/1/13 07:56,Domestic,1,Delta,DE398,01/01/13 09:56,Boeing 787,Weekly
JFK,CLT,1,1/1/13 17:05,Domestic,2,Emirates,EM610,01/01/13 19:05,Airbus A320,Monthly
JFK,ATL,1,1/1/13 15:44,Domestic,2,American Airlines,AM246,01/01/13 17:44,Boeing 777,Daily
JFK,BOS,1,1/1/13 17:01,Domestic,1,Lufthansa,LU185,01/01/13 18:31,Airbus A380,Weekly
JFK,SYD,1,1/1/13 16:34,International,1,British Airways,BR995,01/02/13 12:34,Airbus A380,Weekly
JFK,SYD,1,1/1/13 06:57,International,2,JetBlue,JE692,01/02/13 02:57,Boeing 737,Daily
JFK,BOS,1,1/1/13 15:37,Domestic,2,United,UN264,01/01/13 17:07,Airbus A380,Monthly
JFK,FRA,1,1/1/13 14:00,International,1,Air France,AI338,01/01/13 22:00,Embraer 190,Bi-Weekly
JFK,ORD,1,1/1/13 06:35,Domestic,1,British Airways,BR216,01/01/13 09:05,Airbus A320,Bi-Weekly
JFK,BOS,1,1/1/13 16:26,Domestic,1,American Airlines,AM391,01/01/13 17:56,Boeing 737,Daily
JFK,PVG,1,1/1/13 15:47,International,1,British Airways,BR333,01/02/13 06:47,Boeing 787,Monthly
JFK,ORD,1,1/1/13 18:55,Domestic,1,JetBlue,JE751,01/01/13 21:25,Embraer 190,Weekly
JFK,MCO,1,1/1/13 16:53,Domestic,0,American Airlines,AM171,01/01/13 19:53,Boeing 737,Monthly
JFK,CLT,1,1/1/13 06:51,Domestic,0,United,UN126,01/01/13 08:51,Airbus A320,Bi-Weekly
JFK,BOS,1,1/1/13 07:51,Domestic,2,JetBlue,JE999,01/01/13 09:21,Airbus A320,Bi-Weekly
JFK,AMS,1,1/1/13 06:19,International,1,Emirates,EM130,01/01/13 13:49,Boeing 787,Bi-Weekly
JFK,ATL,1,1/1/13 16:11,Domestic,2,United,UN246,01/01/13 18:11,Airbus A320,Weekly
JFK,ORD,1,1/1/13 12:30,Domestic,1,American Airlines,AM398,01/01/13 15:00,Airbus A380,Monthly
JFK,ATL,1,1/1/13 06:49,Domestic,0,Qatar Airways,QA351,01/01/13 08:49,Airbus A380,Monthly
JFK,ORD,1,1/1/13 16:47,Domestic,1,Air France,AI347,01/01/13 19:17,Airbus A380,Bi-Weekly
JFK,AMS,1,1/1/13 18:17,International,2,Qatar Airways,QA468,01/02/13 01:47,Airbus A380,Daily
JFK,BOS,1,1/1/13 08:41,Domestic,2,British Airways,BR365,01/01/13 10:11,Embraer 190,Daily
JFK,BOS,1,1/1/13 12:16,Domestic,0,Delta,DE323,01/01/13 13:46,Embraer 190,Weekly
JFK,BOS,1,1/1/13 07:14,Domestic,0,United,UN175,01/01/13 08:44,Boeing 787,Bi-Weekly
JFK,DXB,1,1/1/13 15:36,International,0,United,UN228,01/02/13 03:36,Airbus A320,Daily
JFK,ORD,1,1/1/13 16:50,Domestic,1,Qatar Airways,QA981,01/01/13 19:20,Boeing 787,Daily
JFK,CLT,1,1/1/13 12:20,Domestic,1,Delta,DE656,01/01/13 14:20,Airbus A380,Weekly
JFK,ORD,1,1/1/13 06:29,Domestic,0,JetBlue,JE475,01/01/13 08:59,Boeing 737,Daily
JFK,ATL,1,1/1/13 16:37,Domestic,0,Lufthansa,LU696,01/01/13 18:37,Boeing 787,Bi-Weekly
JFK,HND,1,1/1/13 13:10,International,1,JetBlue,JE713,01/02/13 03:10,Boeing 777,Bi-Weekly
JFK,MCO,1,1/1/13 18:43,Domestic,2,United,UN167,01/01/13 21:43,Embraer 190,Bi-Weekly
JFK,SYD,1,1/1/13 16:07,International,0,United,UN320,01/02/13 12:07,Airbus A320,Monthly
JFK,SYD,1,1/1/13 15:44,International,2,British Airways,BR272,01/02/13 11:44,Airbus A380,Weekly
JFK,ORD,1,1/1/13 15:23,Domestic,0,Delta,DE473,01/01/13 17:53,Boeing 777,Bi-Weekly
JFK,MCO,1,1/1/13 12:30,Domestic,0,JetBlue,JE907,01/01/13 15:30,Boeing 737,Weekly
JFK,YYZ,1,1/1/13 08:10,International,1,American Airlines,AM784,01/01/13 09:40,Airbus A380,Daily
JFK,ATL,1,1/1/13 16:54,Domestic,1,Qatar Airways,QA790,01/01/13 18:54,Embraer 190,Bi-Weekly
JFK,MCO,1,1/1/13 15:31,Domestic,0,JetBlue,JE788,01/01/13 18:31,Airbus A380,Daily
JFK,CLT,1,1/1/13 13:31,Domestic,0,United,UN645,01/01/13 15:31,Embraer 190,Weekly
JFK,GRU,1,1/1/13 14:57,International,2,JetBlue,JE815,01/02/13 00:57,Boeing 737,Weekly
JFK,MCO,1,1/1/13 17:59,Domestic,2,Emirates,EM126,01/01/13 20:59,Boeing 737,Monthly
JFK,MCO,1,1/1/13 12:57,Domestic,0,JetBlue,JE987,01/01/13 15:57,Embraer 190,Daily
JFK,CLT,1,1/1/13 16:46,Domestic,1,United,UN584,01/01/13 18:46,Embraer 190,Bi-Weekly
JFK,ORD,1,1/1/13 07:08,Domestic,2,Qatar Airways,QA938,01/01/13 09:38,Embraer 190,Bi-Weekly
JFK,LHR,1,1/1/13 06:26,International,0,Emirates,EM742,01/01/13 13:26,Embraer 190,Daily
JFK,LHR,1,1/1/13 07:56,International,0,British Airways,BR612,01/01/13 14:56,Airbus A320,Weekly
JFK,BOS,1,1/1/13 14:01,Domestic,1,United,UN857,01/01/13 15:31,Boeing 787,Daily
JFK,GRU,1,1/1/13 15:34,International,2,Delta,DE906,01/02/13 01:34,Boeing 787,Daily
JFK,GRU,1,1/1/13 07:44,International,0,Lufthansa,LU341,01/01/13 17:44,Boeing 777,Bi-Weekly
JFK,HND,1,1/1/13 06:17,International,1,United,UN419,01/01/13 20:17,Airbus A380,Weekly
JFK,AMS,1,1/1/13 17:52,International,1,United,UN913,01/02/13 01:22,Embraer 190,Daily
JFK,FRA,1,1/1/13 14:51,International,1,JetBlue,JE300,01/01/13 22:51,Boeing 777,Weekly
JFK,MCO,1,1/1/13 16:24,Domestic,0,Qatar Airways,QA244,01/01/13 19:24,Boeing 777,Daily
JFK,ORD,1,1/1/13 15:09,Domestic,1,British Airways,BR569,01/01/13 17:39,Boeing 737,Weekly
JFK,SYD,1,1/1/13 07:16,International,2,British Airways,BR817,01/02/13 03:16,Airbus A380,Daily
JFK,ATL,1,1/1/13 06:37,Domestic,0,Lufthansa,LU999,01/01/13 08:37,Airbus A380,Monthly
JFK,HND,1,1/1/13 06:50,International,2,American Airlines,AM263,01/01/13 20:50,Boeing 787,Monthly
JFK,ORD,1,1/1/13 14:43,Domestic,2,United,UN288,01/01/13 17:13,Boeing 777,Monthly
JFK,BOS,1,1/1/13 13:01,Domestic,1,United,UN772,01/01/13 14:31,Airbus A380,Monthly
JFK,CLT,1,1/1/13 18:13,Domestic,1,United,UN724,01/01/13 20:13,Boeing 777,Weekly
JFK,SYD,1,1/1/13 18:50,International,0,Lufthansa,LU631,01/02/13 14:50,Embraer 190,Monthly
JFK,HND,1,1/1/13 16:27,International,2,United,UN213,01/02/13 06:27,Boeing 787,Monthly
JFK,BOS,1,1/1/13 06:52,Domestic,2,Air France,AI598,01/01/13 08:22,Boeing 787,Weekly
JFK,AMS,1,1/1/13 18:57,International,2,British Airways,BR191,01/02/13 02:27,Airbus A320,Monthly
JFK,CDG,1,1/1/13 18:45,International,2,Emirates,EM758,01/02/13 02:15,Airbus A320,Monthly
JFK,CLT,1,1/1/13 16:57,Domestic,0,British Airways,BR973,01/01/13 18:57,Boeing 737,Monthly
JFK,FRA,1,1/1/13 15:10,International,2,Qatar Airways,QA788,01/01/13 23:10,Boeing 737,Monthly
JFK,CLT,1,1/1/13 06:11,Domestic,1,Delta,DE100,01/01/13 08:11,Embraer 190,Weekly
JFK,MCO,1,1/1/13 18:19,Domestic,2,Lufthansa,LU327,01/01/13 21:19,Boeing 787,Daily
JFK,YYZ,1,1/1/13 15:28,International,0,JetBlue,JE338,01/01/13 16:58,Airbus A380,Daily
JFK,AMS,1,1/1/13 12:01,International,0,British Airways,BR821,01/01/13 19:31,Airbus A320,Weekly
JFK,GRU,1,1/1/13 14:22,International,1,Emirates,EM811,01/02/13 00:22,Embraer 190,Bi-Weekly
JFK,BOS,1,1/1/13 15:41,Domestic,2,American Airlines,AM159,01/01/13 17:11,Embraer 190,Weekly
JFK,MCO,1,1/1/13 14:13,Domestic,2,Lufthansa,LU607,01/01/13 17:13,Airbus A320,Weekly
JFK,BOS,1,1/1/13 15:45,Domestic,0,Delta,DE353,01/01/13 17:15,Embraer 190,Daily
JFK,LHR,1,1/1/13 17:22,International,2,Emirates,EM801,01/02/13 00:22,Boeing 737,Monthly
JFK,ORD,1,1/1/13 07:32,Domestic,1,Lufthansa,LU270,01/01/13 10:02,Boeing 787,Bi-Weekly
JFK,GRU,1,1/1/13 18:21,International,1,Air France,AI945,01/02/13 04:21,Boeing 787,Monthly
JFK,LHR,1,1/1/13 17:05,International,1,Lufthansa,LU741,01/02/13 00:05,Embraer 190,Daily
JFK,ATL,1,1/1/13 15:33,Domestic,2,Air France,AI856,01/01/13 17:33,Airbus A380,Monthly
JFK,BOS,1,1/1/13 07:18,Domestic,2,British Airways,BR434,01/01/13 08:48,Airbus A380,Monthly
JFK,BOS,1,1/1/13 15:30,Domestic,2,American Airlines,AM716,01/01/13 17:00,Boeing 787,Bi-Weekly
JFK,CDG,1,1/1/13 16:25,International,1,Qatar Airways,QA329,01/01/13 23:55,Boeing 737,Bi-Weekly
JFK,HND,1,1/1/13 13:14,International,0,British Airways,BR165,01/02/13 03:14,Boeing 737,Bi-Weekly
JFK,GRU,1,1/1/13 08:19,International,2,JetBlue,JE504,01/01/13 18:19,Airbus A380,Weekly
JFK,SYD,1,1/1/13 06:50,International,0,Lufthansa,LU669,01/02/13 02:50,Boeing 737,Bi-Weekly
JFK,MCO,1,1/1/13 07:38,Domestic,0,Lufthansa,LU807,01/01/13 10:38,Airbus A380,Daily
JFK,MCO,1,1/1/13 08:53,Domestic,0,United,UN865,01/01/13 11:53,Boeing 787,Bi-Weekly
JFK,BOS,1,1/1/13 18:40,Domestic,2,Lufthansa,LU188,01/01/13 20:10,Airbus A320,Weekly
JFK,HND,1,1/1/13 06:38,International,2,British Airways,BR566,01/01/13 20:38,Boeing 777,Bi-Weekly
JFK,ATL,1,1/1/13 18:08,Domestic,0,JetBlue,JE251,01/01/13 20:08,Airbus A320,Daily
JFK,BOS,1,1/1/13 06:56,Domestic,2,Delta,DE297,01/01/13 08:26,Airbus A380,Weekly
JFK,CLT,1,1/1/13 16:55,Domestic,1,Air France,AI656,01/01/13 18:55,Embraer 190,Monthly
JFK,MCO,1,1/1/13 15:13,Domestic,0,American Airlines,AM572,01/01/13 18:13,Boeing 787,Bi-Weekly
JFK,CLT,1,1/1/13 16:49,Domestic,2,Emirates,EM114,01/01/13 18:49,Boeing 777,Daily
JFK,CLT,1,1/1/13 12:19,Domestic,1,Qatar Airways,QA521,01/01/13 14:19,Embraer 190,Monthly
JFK,BOS,1,1/1/13 17:24,Domestic,2,Air France,AI915,01/01/13 18:54,Embraer 190,Daily
JFK,DXB,1,1/1/13 16:44,International,0,JetBlue,JE918,01/02/13 04:44,Airbus A380,Monthly
JFK,ATL,1,1/1/13 17:04,Domestic,0,United,UN547,01/01/13 19:04,Boeing 777,Daily
JFK,LHR,1,1/1/13 06:49,International,1,JetBlue,JE317,01/01/13 13:49,Airbus A320,Daily
JFK,LHR,1,1/1/13 12:00,International,0,United,UN223,01/01/13 19:00,Boeing 787,Monthly
JFK,MCO,1,1/1/13 16:16,Domestic,0,Qatar Airways,QA984,01/01/13 19:16,Airbus A320,Daily
JFK,ORD,1,1/1/13 15:47,Domestic,2,Emirates,EM871,01/01/13 18:17,Embraer 190,Monthly
JFK,CDG,1,1/1/13 16:30,International,0,Lufthansa,LU579,01/02/13 00:00,Embraer 190,Weekly
JFK,FRA,1,1/1/13 17:31,International,1,British Airways,BR764,01/02/13 01:31,Boeing 777,Weekly
JFK,MCO,1,1/1/13 16:53,Domestic,2,Air France,AI147,01/01/13 19:53,Embraer 190,Monthly
JFK,MCO,1,1/1/13 13:17,Domestic,2,United,UN881,01/01/13 16:17,Airbus A380,Daily
JFK,MCO,1,1/1/13 17:55,Domestic,0,Lufthansa,LU384,01/01/13 20:55,Boeing 737,Bi-Weekly
JFK,ATL,1,1/1/13 15:48,Domestic,1,Lufthansa,LU742,01/01/13 17:48,Boeing 737,Weekly
JFK,FRA,1,1/1/13 06:18,International,2,Emirates,EM378,01/01/13 14:18,Airbus A380,Bi-Weekly
JFK,ATL,1,1/1/13 07:58,Domestic,1,British Airways,BR973,01/01/13 09:58,Boeing 737,Daily
JFK,AMS,1,1/1/13 18:55,International,0,JetBlue,JE703,01/02/13 02:25,Airbus A380,Daily
JFK,GRU,1,1/1/13 14:56,International,2,Delta,DE114,01/02/13 00:56,Boeing 737,Monthly
JFK,BOS,1,1/1/13 06:32,Domestic,1,Delta,DE244,01/01/13 08:02,Boeing 787,Daily
JFK,PVG,1,1/1/13 06:31,International,2,Lufthansa,LU628,01/01/13 21:31,Airbus A380,Weekly
JFK,ORD,1,1/1/13 08:35,Domestic,0,Qatar Airways,QA120,01/01/13 11:05,Boeing 777,Bi-Weekly
JFK,MCO,1,1/1/13 12:46,Domestic,0,British Airways,BR842,01/01/13 15:46,Boeing 787,Weekly
JFK,MCO,1,1/1/13 16:49,Domestic,1,British Airways,BR407,01/01/13 19:49,Airbus A320,Weekly
JFK,ATL,1,1/1/13 08:29,Domestic,2,Emirates,EM328,01/01/13 10:29,Airbus A380,Daily
JFK,ORD,1,1/1/13 06:08,Domestic,0,Delta,DE791,01/01/13 08:38,Boeing 787,Bi-Weekly
JFK,ATL,1,1/1/13 07:05,Domestic,2,United,UN144,01/01/13 09:05,Boeing 787,Daily
JFK,DXB,1,1/1/13 18:49,International,0,JetBlue,JE990,01/02/13 06:49,Boeing 787,Daily
JFK,AMS,1,1/1/13 08:27,International,2,British Airways,BR294,01/01/13 15:57,Embraer 190,Bi-Weekly
JFK,LHR,1,1/1/13 06:14,International,1,Delta,DE638,01/01/13 13:14,Embraer 190,Daily
JFK,ORD,1,1/1/13 14:18,Domestic,2,British Airways,BR439,01/01/13 16:48,Boeing 777,Weekly
JFK,ATL,1,1/1/13 08:23,Domestic,0,United,UN526,01/01/13 10:23,Boeing 787,Weekly
JFK,LHR,1,1/1/13 14:59,International,0,Lufthansa,LU924,01/01/13 21:59,Airbus A380,Daily
JFK,PVG,1,1/1/13 17:20,International,0,United,UN633,01/02/13 08:20,Boeing 787,Bi-Weekly
JFK,BOS,1,1/1/13 17:30,Domestic,0,British Airways,BR584,01/01/13 19:00,Airbus A380,Monthly
JFK,ATL,1,1/1/13 07:24,Domestic,2,Qatar Airways,QA511,01/01/13 09:24,Boeing 777,Bi-Weekly
JFK,CLT,1,1/1/13 15:30,Domestic,1,Qatar Airways,QA623,01/01/13 17:30,Airbus A380,Bi-Weekly
JFK,ATL,1,1/1/13 14:43,Domestic,1,JetBlue,JE897,01/01/13 16:43,Boeing 787,Monthly
JFK,MCO,1,1/1/13 12:05,Domestic,2,JetBlue,JE426,01/01/13 15:05,Boeing 787,Bi-Weekly
JFK,ORD,1,1/1/13 17:22,Domestic,1,American Airlines,AM248,01/01/13 19:52,Embraer 190,Daily
JFK,SYD,1,1/1/13 07:36,International,0,United,UN214,01/02/13 03:36,Boeing 737,Bi-Weekly
JFK,ATL,1,1/1/13 15:56,Domestic,0,Lufthansa,LU557,01/01/13 17:56,Boeing 777,Bi-Weekly
JFK,ORD,1,1/1/13 07:29,Domestic,0,Delta,DE287,01/01/13 09:59,Boeing 777,Weekly
JFK,FRA,1,1/1/13 14:37,International,0,Air France,AI232,01/01/13 22:37,Airbus A380,Monthly
JFK,ATL,1,1/1/13 06:21,Domestic,2,JetBlue,JE545,01/01/13 08:21,Airbus A380,Bi-Weekly
JFK,LHR,1,1/1/13 06:24,International,1,Air France,AI623,01/01/13 13:24,Airbus A380,Weekly
JFK,DXB,1,1/1/13 15:34,International,0,JetBlue,JE815,01/02/13 03:34,Airbus A320,Bi-Weekly
JFK,YYZ,1,1/1/13 07:34,International,1,JetBlue,JE988,01/01/13 09:04,Airbus A320,Bi-Weekly
JFK,CLT,1,1/1/13 07:13,Domestic,1,Air France,AI947,01/01/13 09:13,Embraer 190,Monthly
JFK,GRU,1,1/1/13 06:18,International,1,Delta,DE633,01/01/13 16:18,Airbus A380,Bi-Weekly
JFK,CLT,1,1/1/13 07:12,Domestic,0,Emirates,EM330,01/01/13 09:12,Boeing 787,Bi-Weekly
JFK,YYZ,1,1/1/13 16:05,International,1,Emirates,EM111,01/01/13 17:35,Airbus A380,Bi-Weekly
JFK,HND,1,1/1/13 06:51,International,0,Emirates,EM268,01/01/13 20:51,Boeing 787,Monthly
JFK,DXB,1,1/1/13 17:03,International,2,Lufthansa,LU856,01/02/13 05:03,Boeing 737,Monthly
JFK,ORD,1,1/1/13 06:29,Domestic,1,Emirates,EM979,01/01/13 08:59,Airbus A320,Daily
JFK,MCO,1,1/1/13 16:34,Domestic,2,Lufthansa,LU130,01/01/13 19:34,Boeing 787,Daily
JFK,ATL,1,1/1/13 13:38,Domestic,2,United,UN107,01/01/13 15:38,Embraer 190,Weekly
JFK,ATL,1,1/1/13 16:11,Domestic,1,American Airlines,AM578,01/01/13 18:11,Boeing 787,Weekly
JFK,MCO,1,1/1/13 18:07,Domestic,2,JetBlue,JE346,01/01/13 21:07,Boeing 787,Monthly
JFK,ORD,1,1/1/13 07:56,Domestic,1,Qatar Airways,QA709,01/01/13 10:26,Embraer 190,Daily
JFK,ORD,1,1/1/13 08:00,Domestic,1,Qatar Airways,QA199,01/01/13 10:30,Boeing 787,Weekly
JFK,ATL,1,1/1/13 12:37,Domestic,0,Air France,AI244,01/01/13 14:37,Embraer 190,Bi-Weekly
